"9","B","5213006","8834289","3","Ｅｒｏ","3","Ｅｒｏ","3","Ｅｒｏ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20063072","Ｅｒｏ","","","3","","","",""
"9","B","8843025","8849195","10","ＦＳＷリテーナー脱離","10","ＦＳＷリテーナー脱離","11","ＦＳＷリテーナーダツリ","","","","","","","","","","","","20060601","20170601","20180531","0","0","0","0","0","0","0","0","0","0","0","0","0","20102330","ＦＳＷリテーナー脱離","","","10","","","",""
"9","B","8843026","8849196","10","ＦＳＷリテーナー破損","10","ＦＳＷリテーナー破損","11","ＦＳＷリテーナーハソン","","","","","","","","","","","","20060601","20170601","20180531","0","0","0","0","0","0","0","0","0","0","0","0","0","20102326","ＦＳＷリテーナー破損","","","10","","","",""
"9","B","8843027","8849197","11","ＦＳＷリテーナー不適合","11","ＦＳＷリテーナー不適合","13","ＦＳＷリテーナーフテキゴウ","","","","","","","","","","","","20060601","20170601","20180531","0","0","0","0","0","0","0","0","0","0","0","0","0","20102328","ＦＳＷリテーナー不適合","","","11","","","",""
"9","B","8842354","8849197","10","ＦＳＷリテーナ不適合","10","ＦＳＷリテーナ不適合","12","ＦＳＷリテーナフテキゴウ","","","","","","","","","","","","20050301","20060601","20070531","0","0","0","0","0","0","0","0","0","0","0","0","0","20102328","ＦＳＷリテーナ不適合","","","10","","","",""
"9","B","7806023","7806013","3","ＦＵＯ","3","ＦＵＯ","3","ＦＵＯ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20075177","ＦＵＯ","","","3","","","",""
"9","B","2396028","2538011","11","Ｆｒｏｈｌｉｃｈ症候群","11","Ｆｒｏｈｌｉｃｈ症候群","15","Ｆｒｏｈｌｉｃｈショウコウグン","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20062902","Ｆｒｏｈｌｉｃｈ症候群","","","11","","","",""
"9","B","5230006","5231018","1","Ｇ","1","Ｇ","1","Ｇ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20063137","Ｇ","","","1","","","",""
"9","B","5231065","5233008","2","ＧＡ","2","ＧＡ","2","ＧＡ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20063153","ＧＡ","","","2","","","",""
"9","B","8830077","8849560","6","ＧＢＳ敗血症","6","ＧＢＳ敗血症","10","ＧＢＳハイケツショウ","","","","","","","","","","","","20020601","20190101","20191231","0","0","0","0","0","0","0","0","0","0","0","0","0","20094144","ＧＢＳ敗血症","","","6","","","",""
"9","B","8830078","8844069","6","ＧＨ分泌不全","6","ＧＨ分泌不全","8","ＧＨブンピフゼン","","","","","","","","","","","","20020601","20070601","20080531","0","0","0","0","0","0","0","0","0","0","0","0","0","20090058","ＧＨ分泌不全","","","6","","","",""
"9","B","3301001","8830079","13","ＧＭ１ガングリオシドージス","13","ＧＭ１ガングリオシドージス","13","ＧＭ１ガングリオシドージス","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20050180","ＧＭ１ガングリオシドージス","","","13","","","",""
"9","B","8830083","8846296","15","ＧＭ２ガングリオシドーシス３型","15","ＧＭ２ガングリオシドーシス３型","16","ＧＭ２ガングリオシドーシス３ガタ","","","","","","","","","","","","20020601","20110301","20120229","0","0","0","0","0","0","0","0","0","0","0","0","0","20095511","ＧＭ２ガングリオシドーシス３型","","","15","","","",""
"9","B","2420015","2420002","7","Ｇｒａｖｅｓ病","7","Ｇｒａｖｅｓ病","9","Ｇｒａｖｅｓビョウ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20052576","Ｇｒａｖｅｓ病","","","7","","","",""
"9","B","8849567","8851704","7","ＨＡＤＨ欠損症","7","ＨＡＤＨ欠損症","11","ＨＡＤＨケッソンショウ","","","","","","","","","","","","20190101","20250601","20260531","0","0","0","0","0","0","0","0","0","0","0","0","0","20103296","ＨＡＤＨ欠損症","","","7","","","",""
"9","B","0798004","8830102","3","ＨＡＭ","3","ＨＡＭ","3","ＨＡＭ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20100465","ＨＡＭ","","","3","","","",""
"9","B","0703005","","6","ＨＢ抗原汚染","6","ＨＢ抗原汚染","9","ＨＢコウゲンオセン","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","","ＨＢ抗原汚染","","","6","","","",""
"9","B","9999201","","8","ＨＢ抗原検査陽性","8","ＨＢ抗原検査陽性","13","ＨＢコウゲンケンサヨウセイ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","","ＨＢ抗原検査陽性","","","8","","","",""
"9","B","4254025","4254015","3","ＨＣＭ","3","ＨＣＭ","3","ＨＣＭ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20074325","ＨＣＭ","","","3","","","",""
"9","B","5206060","5206051","3","ＨＥＴ","3","ＨＥＴ","3","ＨＥＴ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20066410","ＨＥＴ","","","3","","","",""
"9","B","8830101","8843639","14","ＨＩＶマイコバクテリア感染症","14","ＨＩＶマイコバクテリア感染症","18","ＨＩＶマイコバクテリアカンセンショウ","","","","","","","","","","","","20020601","20070101","20071231","0","0","0","0","0","0","0","0","0","0","0","0","0","20088743","ＨＩＶマイコバクテリア感染症","","","14","","","",""
"9","B","4254027","4251008","4","ＨＯＣＭ","4","ＨＯＣＭ","4","ＨＯＣＭ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20075808","ＨＯＣＭ","","","4","","","",""
"9","B","5206062","5206041","3","ＨＲＴ","3","ＨＲＴ","3","ＨＲＴ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20073953","ＨＲＴ","","","3","","","",""
"9","B","5218001","5218012","3","Ｈｙｓ","3","Ｈｙｓ","3","Ｈｙｓ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20064761","Ｈｙｓ","","","3","","","",""
"9","B","8830104","8847201","3","Ｈ鎖病","3","Ｈ鎖病","5","Ｈサビョウ","","","","","","","","","","","","20020601","20120601","20130531","0","0","0","0","0","0","0","0","0","0","0","0","0","20064098","Ｈ鎖病","","","3","","","",""
"9","B","8830105","8846078","14","ＩＧＭ低ガンマグロブリン血症","14","ＩＧＭ低ガンマグロブリン血症","18","ＩＧＭテイガンマグロブリンケッショウ","","","","","","","","","","","","20020601","20110101","20111231","0","0","0","0","0","0","0","0","0","0","0","0","0","20095348","ＩＧＭ低ガンマグロブリン血症","","","14","","","",""
"9","B","2713014","2713009","3","ＩＧＴ","3","ＩＧＴ","3","ＩＧＴ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20069356","ＩＧＴ","","","3","","","",""
"9","B","5171013","5168009","3","ＩＩＰ","3","ＩＩＰ","3","ＩＩＰ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20072032","ＩＩＰ","","","3","","","",""
"9","B","3640011","","11","ＩＯＬ術後虹彩毛様体炎","11","ＩＯＬ術後虹彩毛様体炎","19","ＩＯＬジュツゴコウサイモウヨウタイエン","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","","ＩＯＬ術後虹彩毛様体炎","","","11","","","",""
